#,日期-时间 (China Standard Time),Ch:2 - 温度   (°C),Ch:3 - 相对湿度   (%),Ch:4 - 光   (lux),露点   (°C),传感器已通电,传感器未通电,连接的主机,文件结尾
1961,07/14/2023 16:49:16,28.239,55.43,90.88,18.48,,,,
1962,07/14/2023 16:49:21,28.239,55.44,90.88,18.49,,,,
1963,07/14/2023 16:49:26,28.241,55.38,90.88,18.47,,,,
1964,07/14/2023 16:49:31,28.241,55.42,91.4,18.48,,,,
1965,07/14/2023 16:49:36,28.244,55.28,90.88,18.45,,,,
1966,07/14/2023 16:49:41,28.244,55.21,90.32,18.43,,,,
1967,07/14/2023 16:49:46,28.244,55.18,89.28,18.42,,,,
1968,07/14/2023 16:49:51,28.244,55.18,88.68,18.42,,,,
1969,07/14/2023 16:49:56,28.244,55.09,89.2,18.39,,,,
1970,07/14/2023 16:50:01,28.244,55.09,89.72,18.39,,,,
1971,07/14/2023 16:50:06,28.244,55.17,90.28,18.42,,,,
1972,07/14/2023 16:50:11,28.245,55.49,91.4,18.51,,,,
1973,07/14/2023 16:50:16,28.247,55.4,90.88,18.48,,,,
1974,07/14/2023 16:50:21,28.247,55.28,90.88,18.45,,,,
1975,07/14/2023 16:50:26,28.247,55.24,90.88,18.44,,,,
1976,07/14/2023 16:50:31,28.249,55.13,90.88,18.41,,,,
1977,07/14/2023 16:50:36,28.249,55.12,90.88,18.4,,,,
1978,07/14/2023 16:50:41,28.249,55.11,90.88,18.4,,,,
1979,07/14/2023 16:50:46,28.249,55,90.88,18.37,,,,
1980,07/14/2023 16:50:51,28.25,54.96,91.4,18.36,,,,
1981,07/14/2023 16:50:56,28.25,54.97,91.92,18.36,,,,
1982,07/14/2023 16:51:01,28.252,55.08,87.6,18.4,,,,
1983,07/14/2023 16:51:06,28.252,54.95,91.4,18.36,,,,
1984,07/14/2023 16:51:11,28.253,54.79,90.88,18.31,,,,
1985,07/14/2023 16:51:16,28.253,55.11,90.32,18.4,,,,
1986,07/14/2023 16:51:21,28.255,55.15,90.88,18.42,,,,
1987,07/14/2023 16:51:26,28.255,54.91,90.88,18.35,,,,
1988,07/14/2023 16:51:31,28.256,55,91.92,18.38,,,,
1989,07/14/2023 16:51:36,28.256,55.2,92.48,18.43,,,,
1990,07/14/2023 16:51:41,28.258,55.14,90.88,18.42,,,,
1991,07/14/2023 16:51:46,28.258,55.06,90.88,18.39,,,,
1992,07/14/2023 16:51:51,28.259,55.07,90.88,18.4,,,,
1993,07/14/2023 16:51:56,28.261,54.88,91.4,18.35,,,,
1994,07/14/2023 16:52:01,28.262,54.9,90.88,18.35,,,,
1995,07/14/2023 16:52:06,28.264,54.95,90.88,18.37,,,,
1996,07/14/2023 16:52:11,28.266,54.93,90.88,18.37,,,,
1997,07/14/2023 16:52:16,28.266,54.71,90.88,18.3,,,,
1998,07/14/2023 16:52:21,28.267,54.72,90.88,18.31,,,,
1999,07/14/2023 16:52:26,28.269,54.58,90.88,18.27,,,,
2000,07/14/2023 16:52:31,28.27,54.49,90.88,18.24,,,,
2001,07/14/2023 16:52:36,28.273,54.46,90.88,18.24,,,,
2002,07/14/2023 16:52:41,28.275,54.56,89.72,18.27,,,,
2003,07/14/2023 16:52:46,28.276,54.53,89.8,18.26,,,,
2004,07/14/2023 16:52:51,28.276,54.62,89.8,18.29,,,,
2005,07/14/2023 16:52:56,28.278,54.74,91.32,18.32,,,,
2006,07/14/2023 16:53:01,28.28,54.67,90.8,18.3,,,,
2007,07/14/2023 16:53:06,28.281,54.67,89.8,18.3,,,,
2008,07/14/2023 16:53:11,28.284,54.6,89.8,18.28,,,,
2009,07/14/2023 16:53:16,28.284,54.45,90.32,18.24,,,,
2010,07/14/2023 16:53:21,28.286,54.4,89.8,18.23,,,,
2011,07/14/2023 16:53:26,28.287,54.24,89.8,18.18,,,,
2012,07/14/2023 16:53:31,28.287,54.13,90.32,18.15,,,,
2013,07/14/2023 16:53:36,28.287,54.19,90.88,18.17,,,,
2014,07/14/2023 16:53:41,28.287,54,90.88,18.11,,,,
2015,07/14/2023 16:53:46,28.289,54.02,91.92,18.12,,,,
2016,07/14/2023 16:53:51,28.29,54.13,91.92,18.15,,,,
2017,07/14/2023 16:53:56,28.29,54.04,89.8,18.13,,,,
2018,07/14/2023 16:54:01,28.292,53.95,90.32,18.1,,,,
2019,07/14/2023 16:54:06,28.292,53.94,89.8,18.1,,,,
2020,07/14/2023 16:54:11,28.293,54.06,90.88,18.14,,,,
2021,07/14/2023 16:54:16,28.295,53.96,89.8,18.11,,,,
2022,07/14/2023 16:54:21,28.295,53.92,89.8,18.1,,,,
2023,07/14/2023 16:54:26,28.297,53.98,90.32,18.12,,,,
2024,07/14/2023 16:54:31,28.298,54.01,91.4,18.13,,,,
2025,07/14/2023 16:54:36,28.3,53.79,93,18.06,,,,
2026,07/14/2023 16:54:41,28.3,53.72,91.92,18.04,,,,
2027,07/14/2023 16:54:46,28.301,53.85,92.48,18.08,,,,
2028,07/14/2023 16:54:51,28.303,53.81,92.48,18.07,,,,
2029,07/14/2023 16:54:56,28.303,53.7,92.48,18.04,,,,
2030,07/14/2023 16:55:01,28.304,53.6,92.48,18.01,,,,
2031,07/14/2023 16:55:06,28.306,53.55,92.48,18,,,,
2032,07/14/2023 16:55:11,28.306,53.55,92.48,18,,,,
2033,07/14/2023 16:55:16,28.307,53.59,93,18.01,,,,
2034,07/14/2023 16:55:21,28.309,53.58,92.48,18.01,,,,
2035,07/14/2023 16:55:26,28.31,53.64,92.48,18.03,,,,
2036,07/14/2023 16:55:31,28.312,53.52,91.92,17.99,,,,
2037,07/14/2023 16:55:36,28.312,53.55,90.8,18,,,,
2038,07/14/2023 16:55:41,28.314,53.6,90.28,18.02,,,,
2039,07/14/2023 16:55:46,28.315,53.56,89.28,18.01,,,,
2040,07/14/2023 16:55:51,28.315,53.59,90.88,18.02,,,,
2041,07/14/2023 16:55:56,28.317,53.55,90.88,18.01,,,,
2042,07/14/2023 16:56:01,28.317,53.3,90.32,17.93,,,,
2043,07/14/2023 16:56:06,28.317,53.28,90.32,17.92,,,,
2044,07/14/2023 16:56:11,28.318,53.33,90.88,17.94,,,,
2045,07/14/2023 16:56:16,28.318,53.31,90.88,17.93,,,,
2046,07/14/2023 16:56:21,28.318,53.33,91.4,17.94,,,,
2047,07/14/2023 16:56:26,28.318,53.32,90.32,17.94,,,,
2048,07/14/2023 16:56:31,28.318,53.15,90.88,17.89,,,,
2049,07/14/2023 16:56:36,28.32,53.13,90.32,17.89,,,,
2050,07/14/2023 16:56:41,28.32,53.28,91.4,17.93,,,,
2051,07/14/2023 16:56:46,28.32,53.28,90.88,17.93,,,,
2052,07/14/2023 16:56:51,28.32,53.08,90.88,17.87,,,,
2053,07/14/2023 16:56:56,28.321,53.12,92.48,17.88,,,,
2054,07/14/2023 16:57:01,28.321,53.18,92.48,17.9,,,,
2055,07/14/2023 16:57:06,28.323,53.26,91.92,17.93,,,,
2056,07/14/2023 16:57:11,28.324,53.25,92.48,17.92,,,,
2057,07/14/2023 16:57:16,28.326,53.24,91.92,17.92,,,,
2058,07/14/2023 16:57:21,28.328,53.2,92.48,17.91,,,,
2059,07/14/2023 16:57:26,28.328,53.16,92.48,17.9,,,,
2060,07/14/2023 16:57:31,28.329,53.17,92.48,17.91,,,,
2061,07/14/2023 16:57:36,28.329,53.16,92.48,17.9,,,,
2062,07/14/2023 16:57:41,28.331,53.05,93,17.87,,,,
2063,07/14/2023 16:57:46,28.331,52.88,93,17.82,,,,
2064,07/14/2023 16:57:51,28.331,52.59,92.48,17.73,,,,
2065,07/14/2023 16:57:56,28.331,52.46,92.48,17.69,,,,
2066,07/14/2023 16:58:01,28.331,52.41,90.88,17.68,,,,
2067,07/14/2023 16:58:06,28.331,52.31,91.92,17.65,,,,
2068,07/14/2023 16:58:11,28.331,52.3,93,17.64,,,,
2069,07/14/2023 16:58:16,28.331,52.04,93,17.57,,,,
2070,07/14/2023 16:58:21,28.331,52.01,93,17.56,,,,
2071,07/14/2023 16:58:26,28.331,51.86,91.4,17.51,,,,
2072,07/14/2023 16:58:31,28.331,51.63,91.4,17.44,,,,
2073,07/14/2023 16:58:36,28.331,51.65,91.4,17.45,,,,
2074,07/14/2023 16:58:41,28.331,51.65,91.92,17.45,,,,
2075,07/14/2023 16:58:46,28.329,51.31,91.4,17.34,,,,
2076,07/14/2023 16:58:51,28.329,51.2,90.88,17.31,,,,
2077,07/14/2023 16:58:56,28.328,51.31,90.88,17.34,,,,
2078,07/14/2023 16:59:01,28.328,51.32,90.88,17.34,,,,
2079,07/14/2023 16:59:06,28.328,51.49,90.88,17.39,,,,
2080,07/14/2023 16:59:11,28.326,51.52,90.88,17.4,,,,
2081,07/14/2023 16:59:16,28.324,51.02,91.4,17.25,,,,
2082,07/14/2023 16:59:21,28.324,50.95,91.4,17.22,,,,
2083,07/14/2023 16:59:26,28.324,51.11,91.92,17.27,,,,
2084,07/14/2023 16:59:31,28.324,51.05,91.92,17.25,,,,
2085,07/14/2023 16:59:36,28.323,50.52,91.92,17.09,,,,
2086,07/14/2023 16:59:41,28.321,50.42,91.92,17.05,,,,
2087,07/14/2023 16:59:46,28.321,50.44,92.48,17.06,,,,
2088,07/14/2023 16:59:51,28.32,50.29,91.92,17.01,,,,
2089,07/14/2023 16:59:56,28.32,50.33,90.88,17.03,,,,
2090,07/14/2023 17:00:01,28.32,50.07,90.32,16.94,,,,
2091,07/14/2023 17:00:06,28.318,50.11,91.4,16.95,,,,
2092,07/14/2023 17:00:11,28.318,50.16,89.8,16.97,,,,
2093,07/14/2023 17:00:16,28.317,49.92,89.8,16.89,,,,
2094,07/14/2023 17:00:21,28.317,49.89,91.4,16.88,,,,
2095,07/14/2023 17:00:26,28.315,49.97,91.4,16.91,,,,
2096,07/14/2023 17:00:31,28.314,49.91,92.48,16.89,,,,
2097,07/14/2023 17:00:36,28.314,49.74,89.2,16.83,,,,
2098,07/14/2023 17:00:41,28.312,49.76,87.6,16.84,,,,
2099,07/14/2023 17:00:46,28.314,49.9,88.68,16.89,,,,
2100,07/14/2023 17:00:51,28.314,50.03,90.28,16.93,,,,
2101,07/14/2023 17:00:56,28.314,50.19,89.72,16.97,,,,
2102,07/14/2023 17:01:01,28.315,50.42,88.68,17.05,,,,
2103,07/14/2023 17:01:06,28.315,50.47,89.2,17.06,,,,
2104,07/14/2023 17:01:11,28.315,50.53,89.2,17.08,,,,
2105,07/14/2023 17:01:16,28.314,50.58,88.68,17.1,,,,
2106,07/14/2023 17:01:21,28.314,50.59,88.68,17.1,,,,
2107,07/14/2023 17:01:26,28.312,50.59,88.68,17.1,,,,
2108,07/14/2023 17:01:31,28.309,50.72,88.12,17.14,,,,
2109,07/14/2023 17:01:36,28.307,50.94,89.2,17.2,,,,
2110,07/14/2023 17:01:41,28.307,51.16,88.68,17.27,,,,
2111,07/14/2023 17:01:46,28.307,51.39,88.12,17.34,,,,
2112,07/14/2023 17:01:51,28.306,51.46,90.28,17.37,,,,
2113,07/14/2023 17:01:56,28.306,51.58,90.32,17.4,,,,
2114,07/14/2023 17:02:01,28.304,51.62,90.88,17.41,,,,
2115,07/14/2023 17:02:06,28.303,51.66,90.88,17.42,,,,
2116,07/14/2023 17:02:11,28.303,51.82,90.88,17.47,,,,
2117,07/14/2023 17:02:16,28.301,51.93,90.88,17.5,,,,
2118,07/14/2023 17:02:21,28.3,52.06,90.88,17.54,,,,
2119,07/14/2023 17:02:26,28.3,52.12,90.88,17.56,,,,
2120,07/14/2023 17:02:31,28.298,52.26,90.88,17.6,,,,
2121,07/14/2023 17:02:36,28.297,52.41,91.4,17.64,,,,
2122,07/14/2023 17:02:41,28.297,52.52,90.88,17.68,,,,
2123,07/14/2023 17:02:46,28.295,52.62,90.88,17.71,,,,
2124,07/14/2023 17:02:51,28.293,52.72,90.88,17.74,,,,
2125,07/14/2023 17:02:56,28.293,52.83,90.88,17.77,,,,
2126,07/14/2023 17:03:01,28.292,52.86,90.88,17.78,,,,
2127,07/14/2023 17:03:06,28.292,53.13,90.88,17.86,,,,
2128,07/14/2023 17:03:11,28.29,53.11,90.88,17.85,,,,
2129,07/14/2023 17:03:16,28.29,53.1,91.4,17.85,,,,
2130,07/14/2023 17:03:21,28.289,53.11,91.4,17.85,,,,
2131,07/14/2023 17:03:26,28.287,53.16,90.88,17.86,,,,
2132,07/14/2023 17:03:31,28.287,53.21,91.4,17.88,,,,
2133,07/14/2023 17:03:36,28.287,53.21,90.32,17.88,,,,
2134,07/14/2023 17:03:41,28.286,53.26,90.88,17.89,,,,
2135,07/14/2023 17:03:46,28.286,53.31,90.88,17.91,,,,
2136,07/14/2023 17:03:51,28.284,53.29,91.4,17.9,,,,
2137,07/14/2023 17:03:56,28.284,53.33,91.4,17.91,,,,
2138,07/14/2023 17:04:01,28.284,53.33,90.32,17.91,,,,
2139,07/14/2023 17:04:06,28.283,53.32,90.32,17.91,,,,
2140,07/14/2023 17:04:11,28.283,53.33,90.32,17.91,,,,
2141,07/14/2023 17:04:16,28.281,53.31,91.4,17.9,,,,
2142,07/14/2023 17:04:21,28.281,53.31,90.88,17.9,,,,
2143,07/14/2023 17:04:26,28.281,53.35,91.92,17.92,,,,
2144,07/14/2023 17:04:31,28.281,53.33,90.88,17.91,,,,
2145,07/14/2023 17:04:36,28.28,53.24,91.4,17.88,,,,
2146,07/14/2023 17:04:41,28.28,53.24,91.4,17.88,,,,
2147,07/14/2023 17:04:46,28.278,53.21,91.32,17.87,,,,
2148,07/14/2023 17:04:51,28.278,53.21,90.88,17.87,,,,
2149,07/14/2023 17:04:56,28.278,53.16,91.4,17.85,,,,
2150,07/14/2023 17:05:01,28.278,53.13,90.88,17.85,,,,
2151,07/14/2023 17:05:06,28.278,53.1,90.88,17.84,,,,
2152,07/14/2023 17:05:11,28.278,53.15,91.4,17.85,,,,
2153,07/14/2023 17:05:16,28.278,53.22,91.4,17.87,,,,
2154,07/14/2023 17:05:21,28.28,53.25,91.4,17.88,,,,
2155,07/14/2023 17:05:26,28.28,53.19,91.4,17.86,,,,
2156,07/14/2023 17:05:31,28.28,53.21,91.4,17.87,,,,
2157,07/14/2023 17:05:36,28.28,53.26,90.88,17.89,,,,
2158,07/14/2023 17:05:41,28.28,53.18,91.4,17.86,,,,
2159,07/14/2023 17:05:46,28.278,53.13,90.88,17.85,,,,
2160,07/14/2023 17:05:51,28.278,53.13,91.4,17.85,,,,
2161,07/14/2023 17:05:56,28.28,53.12,91.92,17.84,,,,
2162,07/14/2023 17:06:01,28.28,53.09,91.92,17.83,,,,
2163,07/14/2023 17:06:06,28.28,53.05,91.4,17.82,,,,
2164,07/14/2023 17:06:11,28.281,53.13,91.4,17.85,,,,
2165,07/14/2023 17:06:16,28.28,52.99,91.4,17.8,,,,
2166,07/14/2023 17:06:21,28.281,53,90.88,17.81,,,,
2167,07/14/2023 17:06:26,28.281,53.07,91.4,17.83,,,,
2168,07/14/2023 17:06:31,28.281,53.08,91.4,17.83,,,,
2169,07/14/2023 17:06:36,28.281,53.11,90.88,17.84,,,,
2170,07/14/2023 17:06:41,28.281,53.26,91.4,17.89,,,,
2171,07/14/2023 17:06:46,28.281,53.23,91.4,17.88,,,,
2172,07/14/2023 17:06:51,28.283,53.26,91.92,17.89,,,,
2173,07/14/2023 17:06:56,28.283,53.5,91.92,17.96,,,,
2174,07/14/2023 17:07:01,28.283,53.48,91.92,17.95,,,,
2175,07/14/2023 17:07:06,28.283,53.29,91.4,17.9,,,,
2176,07/14/2023 17:07:11,28.283,53.03,91.4,17.82,,,,
2177,07/14/2023 17:07:16,28.283,52.95,91.4,17.8,,,,
2178,07/14/2023 17:07:21,28.284,53.03,91.92,17.82,,,,
2179,07/14/2023 17:07:26,28.286,53.18,91.4,17.87,,,,
2180,07/14/2023 17:07:31,28.286,53.21,91.4,17.88,,,,
2181,07/14/2023 17:07:36,28.287,53.22,92.48,17.88,,,,
2182,07/14/2023 17:07:41,28.289,53.16,92.48,17.86,,,,
2183,07/14/2023 17:07:46,28.289,53.04,91.32,17.83,,,,
2184,07/14/2023 17:07:51,28.29,53,89.72,17.82,,,,
2185,07/14/2023 17:07:56,28.29,52.96,90.88,17.8,,,,
2186,07/14/2023 17:08:01,28.293,53.25,91.4,17.89,,,,
2187,07/14/2023 17:08:06,28.297,53.38,91.4,17.94,,,,
2188,07/14/2023 17:08:11,28.298,53.24,91.92,17.9,,,,
2189,07/14/2023 17:08:16,28.301,53.38,90.88,17.94,,,,
2190,07/14/2023 17:08:21,28.303,53.34,91.92,17.93,,,,
2191,07/14/2023 17:08:26,28.303,53.15,91.4,17.88,,,,
2192,07/14/2023 17:08:31,28.304,53.13,91.4,17.87,,,,
2193,07/14/2023 17:08:36,28.304,53.22,89.8,17.9,,,,
2194,07/14/2023 17:08:41,28.306,53.28,89.8,17.91,,,,
2195,07/14/2023 17:08:46,28.306,53.29,89.8,17.92,,,,
2196,07/14/2023 17:08:51,28.307,53.15,89.8,17.88,,,,
2197,07/14/2023 17:08:56,28.307,53.05,89.8,17.85,,,,
2198,07/14/2023 17:09:01,28.307,53.1,89.8,17.86,,,,
2199,07/14/2023 17:09:06,28.309,52.99,91.4,17.83,,,,
2200,07/14/2023 17:09:11,28.309,52.92,90.32,17.81,,,,
2201,07/14/2023 17:09:16,28.309,52.86,89.8,17.79,,,,
2202,07/14/2023 17:09:21,28.31,52.88,90.32,17.8,,,,
2203,07/14/2023 17:09:26,28.31,52.89,90.32,17.8,,,,
2204,07/14/2023 17:09:31,28.312,53.02,90.88,17.84,,,,
2205,07/14/2023 17:09:36,28.312,53.07,91.4,17.86,,,,
2206,07/14/2023 17:09:41,28.312,52.92,90.32,17.81,,,,
2207,07/14/2023 17:09:46,28.314,52.93,90.32,17.82,,,,
2208,07/14/2023 17:09:51,28.314,53.08,90.32,17.86,,,,
2209,07/14/2023 17:09:56,28.315,53.07,90.32,17.86,,,,
2210,07/14/2023 17:10:01,28.315,52.94,90.32,17.82,,,,
2211,07/14/2023 17:10:06,28.317,52.86,90.32,17.8,,,,
2212,07/14/2023 17:10:11,28.317,52.83,90.32,17.79,,,,
2213,07/14/2023 17:10:16,28.318,52.86,90.32,17.8,,,,
2214,07/14/2023 17:10:21,28.32,52.76,90.32,17.77,,,,
2215,07/14/2023 17:10:26,28.321,52.82,91.4,17.79,,,,
2216,07/14/2023 17:10:31,28.323,52.85,91.4,17.8,,,,
2217,07/14/2023 17:10:36,28.324,52.8,90.88,17.79,,,,
2218,07/14/2023 17:10:41,28.328,52.79,91.4,17.79,,,,
2219,07/14/2023 17:10:46,28.328,52.85,90.32,17.81,,,,
2220,07/14/2023 17:10:51,28.329,52.75,91.92,17.78,,,,
2221,07/14/2023 17:10:56,28.329,52.77,92.48,17.79,,,,
2222,07/14/2023 17:11:01,28.331,52.83,91.92,17.8,,,,
2223,07/14/2023 17:11:06,28.331,52.86,91.92,17.81,,,,
2224,07/14/2023 17:11:11,28.332,52.87,90.88,17.82,,,,
2225,07/14/2023 17:11:16,28.334,52.82,90.32,17.8,,,,
2226,07/14/2023 17:11:21,28.334,52.83,90.88,17.81,,,,
2227,07/14/2023 17:11:26,28.334,52.91,89.8,17.83,,,,
2228,07/14/2023 17:11:31,28.335,52.9,90.32,17.83,,,,
2229,07/14/2023 17:11:36,28.335,52.91,90.32,17.83,,,,
2230,07/14/2023 17:11:41,28.337,52.92,91.92,17.84,,,,
2231,07/14/2023 17:11:46,28.338,52.97,89.8,17.85,,,,
2232,07/14/2023 17:11:51,28.34,52.97,90.32,17.86,,,,
2233,07/14/2023 17:11:56,28.341,52.97,91.92,17.86,,,,
2234,07/14/2023 17:12:01,28.345,52.87,91.92,17.83,,,,
2235,07/14/2023 17:12:06,28.346,52.86,92.48,17.83,,,,
2236,07/14/2023 17:12:11,28.346,52.82,91.92,17.82,,,,
2237,07/14/2023 17:12:16,28.348,52.77,91.92,17.8,,,,
2238,07/14/2023 17:12:21,28.349,52.75,90.32,17.8,,,,
2239,07/14/2023 17:12:26,28.352,52.73,90.32,17.79,,,,
2240,07/14/2023 17:12:31,28.352,52.77,90.32,17.81,,,,
2241,07/14/2023 17:12:36,28.354,52.8,90.32,17.82,,,,
2242,07/14/2023 17:12:41,28.354,52.68,90.32,17.78,,,,
2243,07/14/2023 17:12:46,28.355,52.74,90.32,17.8,,,,
2244,07/14/2023 17:12:51,28.357,52.7,90.88,17.79,,,,
2245,07/14/2023 17:12:56,28.357,52.66,90.32,17.78,,,,
2246,07/14/2023 17:13:01,28.358,52.68,90.32,17.79,,,,
2247,07/14/2023 17:13:06,28.358,52.73,90.32,17.8,,,,
2248,07/14/2023 17:13:11,28.36,52.69,90.32,17.79,,,,
2249,07/14/2023 17:13:16,28.363,52.68,90.32,17.79,,,,
2250,07/14/2023 17:13:21,28.365,52.67,91.4,17.79,,,,
2251,07/14/2023 17:13:26,28.366,52.65,91.4,17.78,,,,
2252,07/14/2023 17:13:31,28.368,52.62,92.48,17.77,,,,
2253,07/14/2023 17:13:36,28.369,52.67,91.92,17.79,,,,
2254,07/14/2023 17:13:41,28.369,52.8,91.4,17.83,,,,
2255,07/14/2023 17:13:46,28.371,52.87,91.4,17.85,,,,
2256,07/14/2023 17:13:51,28.372,52.87,91.92,17.85,,,,
2257,07/14/2023 17:13:56,28.374,52.88,91.4,17.86,,,,
2258,07/14/2023 17:14:01,28.376,52.78,91.92,17.83,,,,
2259,07/14/2023 17:14:06,28.376,52.77,91.4,17.83,,,,
2260,07/14/2023 17:14:11,28.376,52.78,91.92,17.83,,,,
2261,07/14/2023 17:14:16,28.377,52.79,91.92,17.83,,,,
2262,07/14/2023 17:14:21,28.379,52.71,92.48,17.81,,,,
2263,07/14/2023 17:14:26,28.38,52.69,92.48,17.81,,,,
2264,07/14/2023 17:14:31,28.38,52.8,91.92,17.84,,,,
2265,07/14/2023 17:14:36,28.383,52.95,90.88,17.89,,,,
2266,07/14/2023 17:14:41,28.385,53.06,91.92,17.92,,,,
2267,07/14/2023 17:14:46,28.386,53.08,91.4,17.93,,,,
2268,07/14/2023 17:14:51,28.386,52.98,91.4,17.9,,,,
2269,07/14/2023 17:14:56,28.388,53.03,91.4,17.92,,,,
2270,07/14/2023 17:15:01,28.389,52.89,92.48,17.88,,,,
2271,07/14/2023 17:15:06,28.389,52.8,91.4,17.85,,,,
2272,07/14/2023 17:15:11,28.391,52.84,91.4,17.86,,,,
2273,07/14/2023 17:15:16,28.391,52.8,91.4,17.85,,,,
2274,07/14/2023 17:15:21,28.393,52.57,91.92,17.78,,,,
2275,07/14/2023 17:15:26,28.393,52.55,93,17.78,,,,
2276,07/14/2023 17:15:31,28.394,52.63,91.92,17.8,,,,
2277,07/14/2023 17:15:36,28.396,52.51,91.92,17.77,,,,
2278,07/14/2023 17:15:41,28.396,52.33,91.4,17.71,,,,
2279,07/14/2023 17:15:46,28.396,52.54,91.4,17.78,,,,
2280,07/14/2023 17:15:51,28.397,52.38,91.92,17.73,,,,
2281,07/14/2023 17:15:56,28.397,52.34,92.48,17.72,,,,
2282,07/14/2023 17:16:01,28.399,52.27,92.48,17.7,,,,
2283,07/14/2023 17:16:06,28.4,52.18,92.48,17.67,,,,
2284,07/14/2023 17:16:11,28.399,52.07,92.48,17.64,,,,
2285,07/14/2023 17:16:16,28.399,51.86,92.48,17.57,,,,
2286,07/14/2023 17:16:21,28.399,51.63,92.48,17.5,,,,
2287,07/14/2023 17:16:26,28.399,51.55,92.48,17.48,,,,
2288,07/14/2023 17:16:31,28.399,51.5,89.72,17.46,,,,
2289,07/14/2023 17:16:36,28.399,51.29,90.28,17.4,,,,
2290,07/14/2023 17:16:41,28.399,51.34,89.2,17.41,,,,
2291,07/14/2023 17:16:46,28.399,51.3,89.2,17.4,,,,
2292,07/14/2023 17:16:51,28.399,51.6,90.28,17.49,,,,
2293,07/14/2023 17:16:56,28.4,51.56,89.72,17.48,,,,
2294,07/14/2023 17:17:01,28.4,51.14,89.8,17.35,,,,
2295,07/14/2023 17:17:06,28.4,50.93,89.8,17.29,,,,
2296,07/14/2023 17:17:11,28.4,51,91.4,17.31,,,,
2297,07/14/2023 17:17:16,28.399,50.82,90.8,17.25,,,,
2298,07/14/2023 17:17:21,28.399,50.74,89.8,17.22,,,,
2299,07/14/2023 17:17:26,28.399,50.86,90.32,17.26,,,,
2300,07/14/2023 17:17:31,28.399,50.83,90.88,17.26,,,,
2301,07/14/2023 17:17:36,28.399,50.78,89.8,17.24,,,,
2302,07/14/2023 17:17:41,28.399,50.84,90.32,17.26,,,,
2303,07/14/2023 17:17:46,28.399,50.83,89.8,17.25,,,,
2304,07/14/2023 17:17:51,28.399,50.61,90.32,17.19,,,,
2305,07/14/2023 17:17:56,28.4,50.46,89.8,17.14,,,,
2306,07/14/2023 17:18:01,28.4,50.38,89.8,17.12,,,,
2307,07/14/2023 17:18:06,28.4,50.24,89.8,17.07,,,,
2308,07/14/2023 17:18:11,28.4,49.98,89.8,16.99,,,,
2309,07/14/2023 17:18:16,28.4,49.9,89.8,16.96,,,,
2310,07/14/2023 17:18:21,28.4,49.9,89.8,16.96,,,,
2311,07/14/2023 17:18:26,28.4,50.11,89.8,17.03,,,,
2312,07/14/2023 17:18:31,28.4,49.93,89.8,16.97,,,,
2313,07/14/2023 17:18:36,28.4,49.51,89.28,16.84,,,,
2314,07/14/2023 17:18:41,28.399,49.36,89.8,16.79,,,,
2315,07/14/2023 17:18:46,28.399,49.13,90.32,16.72,,,,
2316,07/14/2023 17:18:51,28.399,49.07,90.32,16.7,,,,
2317,07/14/2023 17:18:56,28.397,49.06,89.8,16.69,,,,
2318,07/14/2023 17:19:01,28.396,48.88,89.28,16.63,,,,
2319,07/14/2023 17:19:06,28.394,48.73,89.8,16.58,,,,
2320,07/14/2023 17:19:11,28.391,48.73,89.8,16.58,,,,
2321,07/14/2023 17:19:16,28.389,48.88,89.8,16.63,,,,
2322,07/14/2023 17:19:21,28.389,48.94,89.28,16.65,,,,
2323,07/14/2023 17:19:26,28.388,49.1,91.32,16.7,,,,
2324,07/14/2023 17:19:31,28.388,49.18,89.8,16.72,,,,
2325,07/14/2023 17:19:36,28.386,49.22,90.88,16.73,,,,
2326,07/14/2023 17:19:41,28.385,49.44,90.88,16.8,,,,
2327,07/14/2023 17:19:46,28.383,49.58,91.4,16.85,,,,
2328,07/14/2023 17:19:51,28.382,49.74,91.92,16.9,,,,
2329,07/14/2023 17:19:56,28.38,49.64,90.88,16.86,,,,
2330,07/14/2023 17:20:01,28.38,49.92,90.88,16.95,,,,
2331,07/14/2023 17:20:06,28.379,50.23,90.88,17.05,,,,
2332,07/14/2023 17:20:11,28.377,50.48,91.92,17.13,,,,
2333,07/14/2023 17:20:16,28.376,50.82,90.88,17.23,,,,
2334,07/14/2023 17:20:21,28.374,50.89,91.4,17.25,,,,
2335,07/14/2023 17:20:26,28.372,51.09,90.88,17.31,,,,
2336,07/14/2023 17:20:31,28.372,51.61,90.88,17.47,,,,
2337,07/14/2023 17:20:36,28.371,51.63,90.88,17.48,,,,
2338,07/14/2023 17:20:41,28.371,51.57,91.92,17.46,,,,
2339,07/14/2023 17:20:46,28.371,51.62,90.88,17.47,,,,
2340,07/14/2023 17:20:51,28.369,51.68,91.92,17.49,,,,
2341,07/14/2023 17:20:56,28.368,51.85,91.92,17.54,,,,
2342,07/14/2023 17:21:01,28.368,52.09,90.88,17.61,,,,
2343,07/14/2023 17:21:06,28.366,52.21,90.88,17.65,,,,
2344,07/14/2023 17:21:11,28.366,52.26,90.88,17.66,,,,
2345,07/14/2023 17:21:16,28.365,52.48,90.88,17.73,,,,
2346,07/14/2023 17:21:21,28.365,52.7,91.4,17.79,,,,
2347,07/14/2023 17:21:26,28.363,52.82,90.32,17.83,,,,
