#,日期-时间 (China Standard Time),Ch:2 - 温度   (°C),Ch:3 - 相对湿度   (%),Ch:4 - 光   (lux),露点   (°C),连接的主机,文件结尾
2077,07/14/2023 16:58:40,28.407,49.64,18.34,16.89,,
2078,07/14/2023 16:58:45,28.4,49.67,18.59,16.89,,
2079,07/14/2023 16:58:50,28.396,50.02,18.09,17,,
2080,07/14/2023 16:58:55,28.389,49.93,18.09,16.96,,
2081,07/14/2023 16:59:00,28.38,49.63,18.09,16.86,,
2082,07/14/2023 16:59:05,28.377,49.19,18.09,16.71,,
2083,07/14/2023 16:59:10,28.376,49.11,20.32,16.69,,
2084,07/14/2023 16:59:15,28.376,49.16,18.59,16.71,,
2085,07/14/2023 16:59:20,28.376,48.99,18.59,16.65,,
2086,07/14/2023 16:59:25,28.379,48.1,18.09,16.36,,
2087,07/14/2023 16:59:30,28.382,47.96,17.6,16.32,,
2088,07/14/2023 16:59:35,28.379,48.1,21.59,16.37,,
2089,07/14/2023 16:59:40,28.38,47.84,16.11,16.28,,
2090,07/14/2023 16:59:45,28.383,47.34,16.36,16.12,,
2091,07/14/2023 16:59:50,28.385,47.25,17.35,16.09,,
2092,07/14/2023 16:59:55,28.383,47.19,23.08,16.07,,
2093,07/14/2023 17:00:00,28.38,47.06,18.59,16.02,,
2094,07/14/2023 17:00:05,28.376,46.81,18.59,15.93,,
2095,07/14/2023 17:00:10,28.365,46.75,18.59,15.91,,
2096,07/14/2023 17:00:15,28.358,47.06,18.59,16,,
2097,07/14/2023 17:00:20,28.357,47.6,47.72,16.18,,
2098,07/14/2023 17:00:25,28.357,48.03,37.74,16.32,,
2099,07/14/2023 17:00:30,28.355,48.54,29.56,16.49,,
2100,07/14/2023 17:00:35,28.348,49.02,42.2,16.64,,
2101,07/14/2023 17:00:40,28.341,49.54,22.83,16.79,,
2102,07/14/2023 17:00:45,28.341,49.88,22.34,16.9,,
2103,07/14/2023 17:00:50,28.338,50.19,22.59,17,,
2104,07/14/2023 17:00:55,28.334,50.25,22.59,17.01,,
2105,07/14/2023 17:01:00,28.329,50.34,22.34,17.04,,
2106,07/14/2023 17:01:05,28.328,50.65,22.34,17.13,,
2107,07/14/2023 17:01:10,28.328,50.92,22.34,17.22,,
2108,07/14/2023 17:01:15,28.329,50.86,22.09,17.2,,
2109,07/14/2023 17:01:20,28.324,50.81,20.32,17.18,,
2110,07/14/2023 17:01:25,28.318,50.94,19.83,17.21,,
2111,07/14/2023 17:01:30,28.314,51.04,19.83,17.24,,
2112,07/14/2023 17:01:35,28.309,51.02,20.08,17.23,,
2113,07/14/2023 17:01:40,28.307,51.52,20.32,17.38,,
2114,07/14/2023 17:01:45,28.303,51.59,20.57,17.4,,
2115,07/14/2023 17:01:50,28.301,51.54,18.84,17.38,,
2116,07/14/2023 17:01:55,28.293,51.48,16.36,17.36,,
2117,07/14/2023 17:02:00,28.286,51.5,19.08,17.36,,
2118,07/14/2023 17:02:05,28.283,51.45,20.85,17.34,,
2119,07/14/2023 17:02:10,28.281,51.52,19.33,17.36,,
2120,07/14/2023 17:02:15,28.278,51.91,18.09,17.48,,
2121,07/14/2023 17:02:20,28.281,52.2,18.34,17.57,,
2122,07/14/2023 17:02:25,28.278,52.15,18.59,17.55,,
2123,07/14/2023 17:02:30,28.275,52.3,18.34,17.59,,
2124,07/14/2023 17:02:35,28.283,52.4,20.08,17.63,,
2125,07/14/2023 17:02:40,28.284,52.42,20.08,17.64,,
2126,07/14/2023 17:02:45,28.28,52.19,19.83,17.56,,
2127,07/14/2023 17:02:50,28.275,52.14,19.83,17.54,,
2128,07/14/2023 17:02:55,28.267,52.08,20.08,17.52,,
2129,07/14/2023 17:03:00,28.266,52.34,19.83,17.6,,
2130,07/14/2023 17:03:05,28.262,52.5,20.08,17.64,,
2131,07/14/2023 17:03:10,28.264,52.43,19.83,17.62,,
2132,07/14/2023 17:03:15,28.264,52.5,19.83,17.64,,
2133,07/14/2023 17:03:20,28.261,52.36,19.83,17.6,,
2134,07/14/2023 17:03:25,28.256,52.33,20.08,17.58,,
2135,07/14/2023 17:03:30,28.258,52.34,20.08,17.59,,
2136,07/14/2023 17:03:35,28.255,52.31,19.83,17.58,,
2137,07/14/2023 17:03:40,28.253,52.23,20.08,17.55,,
2138,07/14/2023 17:03:45,28.253,52.2,20.08,17.54,,
2139,07/14/2023 17:03:50,28.255,52.17,20.08,17.54,,
2140,07/14/2023 17:03:55,28.255,52.17,20.08,17.53,,
2141,07/14/2023 17:04:00,28.259,52.16,19.83,17.53,,
2142,07/14/2023 17:04:05,28.256,52.03,20.08,17.49,,
2143,07/14/2023 17:04:10,28.258,52.02,20.57,17.49,,
2144,07/14/2023 17:04:15,28.253,52.01,20.32,17.48,,
2145,07/14/2023 17:04:20,28.247,51.94,19.83,17.46,,
2146,07/14/2023 17:04:25,28.244,51.99,20.32,17.47,,
2147,07/14/2023 17:04:30,28.239,51.94,20.32,17.45,,
2148,07/14/2023 17:04:35,28.239,51.9,20.08,17.44,,
2149,07/14/2023 17:04:40,28.239,51.91,20.32,17.44,,
2150,07/14/2023 17:04:45,28.238,51.91,20.32,17.44,,
2151,07/14/2023 17:04:50,28.233,51.86,20.08,17.42,,
2152,07/14/2023 17:04:55,28.232,51.82,20.82,17.41,,
2153,07/14/2023 17:05:00,28.235,51.73,20.57,17.38,,
2154,07/14/2023 17:05:05,28.238,51.65,20.32,17.36,,
2155,07/14/2023 17:05:10,28.242,51.77,20.32,17.4,,
2156,07/14/2023 17:05:15,28.242,51.8,20.32,17.41,,
2157,07/14/2023 17:05:20,28.244,51.8,20.32,17.41,,
2158,07/14/2023 17:05:25,28.239,51.77,20.57,17.4,,
2159,07/14/2023 17:05:30,28.239,51.67,20.57,17.37,,
2160,07/14/2023 17:05:35,28.238,51.72,20.82,17.38,,
2161,07/14/2023 17:05:40,28.236,51.66,20.57,17.36,,
2162,07/14/2023 17:05:45,28.235,51.62,20.32,17.35,,
2163,07/14/2023 17:05:50,28.236,51.6,20.57,17.34,,
2164,07/14/2023 17:05:55,28.235,51.6,20.57,17.34,,
2165,07/14/2023 17:06:00,28.233,51.56,20.57,17.33,,
2166,07/14/2023 17:06:05,28.233,51.5,20.85,17.31,,
2167,07/14/2023 17:06:10,28.235,51.48,20.85,17.3,,
2168,07/14/2023 17:06:15,28.241,51.5,32.78,17.31,,
2169,07/14/2023 17:06:20,28.247,51.6,19.83,17.35,,
2170,07/14/2023 17:06:25,28.252,51.72,19.08,17.39,,
2171,07/14/2023 17:06:30,28.262,51.86,19.08,17.45,,
2172,07/14/2023 17:06:35,28.27,51.82,18.84,17.44,,
2173,07/14/2023 17:06:40,28.278,51.79,19.33,17.44,,
2174,07/14/2023 17:06:45,28.286,51.99,19.33,17.51,,
2175,07/14/2023 17:06:50,28.29,51.72,19.08,17.43,,
2176,07/14/2023 17:06:55,28.298,51.69,19.58,17.43,,
2177,07/14/2023 17:07:00,28.304,51.67,19.33,17.43,,
2178,07/14/2023 17:07:05,28.307,51.5,24.82,17.38,,
2179,07/14/2023 17:07:10,28.31,51.59,31.79,17.41,,
2180,07/14/2023 17:07:15,28.315,51.73,21.84,17.45,,
2181,07/14/2023 17:07:20,28.32,51.68,21.35,17.44,,
2182,07/14/2023 17:07:25,28.321,51.53,24.82,17.4,,
2183,07/14/2023 17:07:30,28.321,51.43,22.59,17.37,,
2184,07/14/2023 17:07:35,28.324,51.47,22.59,17.38,,
2185,07/14/2023 17:07:40,28.328,51.52,24.57,17.4,,
2186,07/14/2023 17:07:45,28.329,51.53,19.33,17.41,,
2187,07/14/2023 17:07:50,28.332,51.5,31.05,17.4,,
2188,07/14/2023 17:07:55,28.337,51.69,51.18,17.46,,
2189,07/14/2023 17:08:00,28.343,51.9,30.55,17.53,,
2190,07/14/2023 17:08:05,28.345,51.79,20.82,17.5,,
2191,07/14/2023 17:08:10,28.348,51.76,22.83,17.49,,
2192,07/14/2023 17:08:15,28.351,51.68,37.24,17.47,,
2193,07/14/2023 17:08:20,28.355,51.79,36.25,17.51,,
2194,07/14/2023 17:08:25,28.36,51.69,39.23,17.49,,
2195,07/14/2023 17:08:30,28.362,51.59,35.76,17.46,,
2196,07/14/2023 17:08:35,28.365,51.67,34.27,17.48,,
2197,07/14/2023 17:08:40,28.368,51.62,31.29,17.47,,
2198,07/14/2023 17:08:45,28.372,51.7,34.27,17.5,,
2199,07/14/2023 17:08:50,28.377,51.65,33.77,17.49,,
2200,07/14/2023 17:08:55,28.38,51.61,35.76,17.48,,
2201,07/14/2023 17:09:00,28.383,51.6,36.25,17.48,,
2202,07/14/2023 17:09:05,28.386,51.59,17.6,17.48,,
2203,07/14/2023 17:09:10,28.391,51.64,19.33,17.5,,
2204,07/14/2023 17:09:15,28.393,51.68,26.55,17.51,,
2205,07/14/2023 17:09:20,28.394,51.63,22.59,17.5,,
2206,07/14/2023 17:09:25,28.399,51.62,22.09,17.5,,
2207,07/14/2023 17:09:30,28.403,51.7,27.3,17.53,,
2208,07/14/2023 17:09:35,28.407,51.69,22.83,17.53,,
2209,07/14/2023 17:09:40,28.413,51.61,20.32,17.51,,
2210,07/14/2023 17:09:45,28.417,51.54,20.32,17.49,,
2211,07/14/2023 17:09:50,28.424,51.56,20.82,17.5,,
2212,07/14/2023 17:09:55,28.425,51.58,20.57,17.51,,
2213,07/14/2023 17:10:00,28.427,51.45,20.57,17.47,,
2214,07/14/2023 17:10:05,28.428,51.54,20.57,17.5,,
2215,07/14/2023 17:10:10,28.43,51.62,20.32,17.53,,
2216,07/14/2023 17:10:15,28.43,51.6,20.32,17.52,,
2217,07/14/2023 17:10:20,28.43,51.54,20.32,17.5,,
2218,07/14/2023 17:10:25,28.434,51.78,20.08,17.58,,
2219,07/14/2023 17:10:30,28.438,52.05,20.32,17.67,,
2220,07/14/2023 17:10:35,28.439,51.76,20.08,17.58,,
2221,07/14/2023 17:10:40,28.441,51.63,20.08,17.54,,
2222,07/14/2023 17:10:45,28.445,51.76,21.07,17.58,,
2223,07/14/2023 17:10:50,28.448,51.67,40.71,17.56,,
2224,07/14/2023 17:10:55,28.45,51.5,34.76,17.51,,
2225,07/14/2023 17:11:00,28.451,51.43,32.78,17.49,,
2226,07/14/2023 17:11:05,28.453,51.37,33.77,17.47,,
2227,07/14/2023 17:11:10,28.456,51.37,32.29,17.48,,
2228,07/14/2023 17:11:15,28.458,51.3,31.79,17.46,,
2229,07/14/2023 17:11:20,28.458,51.27,37.24,17.44,,
2230,07/14/2023 17:11:25,28.459,51.3,36.75,17.46,,
2231,07/14/2023 17:11:30,28.459,51.37,33.77,17.48,,
2232,07/14/2023 17:11:35,28.461,51.3,32.29,17.46,,
2233,07/14/2023 17:11:40,28.464,51.28,26.06,17.45,,
2234,07/14/2023 17:11:45,28.464,51.26,32.78,17.45,,
2235,07/14/2023 17:11:50,28.465,51.3,33.28,17.46,,
2236,07/14/2023 17:11:55,28.465,51.33,25.56,17.47,,
2237,07/14/2023 17:12:00,28.465,51.39,24.82,17.49,,
2238,07/14/2023 17:12:05,28.467,51.35,26.06,17.48,,
2239,07/14/2023 17:12:10,28.467,51.34,25.81,17.48,,
2240,07/14/2023 17:12:15,28.469,51.33,25.31,17.47,,
2241,07/14/2023 17:12:20,28.47,51.32,26.3,17.47,,
2242,07/14/2023 17:12:25,28.47,51.39,26.8,17.49,,
2243,07/14/2023 17:12:30,28.47,51.39,26.55,17.49,,
2244,07/14/2023 17:12:35,28.472,51.36,26.8,17.49,,
2245,07/14/2023 17:12:40,28.475,51.33,26.8,17.48,,
2246,07/14/2023 17:12:45,28.476,51.26,27.54,17.46,,
2247,07/14/2023 17:12:50,28.479,51.27,27.54,17.47,,
2248,07/14/2023 17:12:55,28.481,51.3,26.55,17.47,,
2249,07/14/2023 17:13:00,28.482,51.32,27.05,17.48,,
2250,07/14/2023 17:13:05,28.482,51.35,27.05,17.49,,
2251,07/14/2023 17:13:10,28.482,51.35,27.3,17.49,,
2252,07/14/2023 17:13:15,28.479,51.32,27.05,17.48,,
2253,07/14/2023 17:13:20,28.478,51.28,27.33,17.47,,
2254,07/14/2023 17:13:25,28.475,51.3,26.06,17.47,,
2255,07/14/2023 17:13:30,28.475,51.25,23.58,17.45,,
2256,07/14/2023 17:13:35,28.478,51.36,22.34,17.49,,
2257,07/14/2023 17:13:40,28.479,51.32,24.57,17.48,,
2258,07/14/2023 17:13:45,28.481,51.28,24.32,17.47,,
2259,07/14/2023 17:13:50,28.482,51.37,24.07,17.5,,
2260,07/14/2023 17:13:55,28.482,51.31,25.31,17.48,,
2261,07/14/2023 17:14:00,28.484,51.29,26.3,17.48,,
2262,07/14/2023 17:14:05,28.484,51.3,25.31,17.48,,
2263,07/14/2023 17:14:10,28.486,51.24,25.56,17.46,,
2264,07/14/2023 17:14:15,28.486,51.31,26.55,17.48,,
2265,07/14/2023 17:14:20,28.484,51.26,37.24,17.47,,
2266,07/14/2023 17:14:25,28.482,51.23,37.74,17.45,,
2267,07/14/2023 17:14:30,28.484,51.16,36.25,17.43,,
2268,07/14/2023 17:14:35,28.487,51.24,36.75,17.46,,
2269,07/14/2023 17:14:40,28.489,51.35,29.56,17.5,,
2270,07/14/2023 17:14:45,28.489,51.37,29.81,17.5,,
2271,07/14/2023 17:14:50,28.489,51.44,27.33,17.52,,
2272,07/14/2023 17:14:55,28.492,51.59,28.07,17.58,,
2273,07/14/2023 17:15:00,28.493,51.57,25.07,17.57,,
2274,07/14/2023 17:15:05,28.493,51.45,25.07,17.53,,
2275,07/14/2023 17:15:10,28.493,51.3,24.57,17.49,,
2276,07/14/2023 17:15:15,28.493,51.06,26.8,17.41,,
2277,07/14/2023 17:15:20,28.493,50.93,28.32,17.37,,
2278,07/14/2023 17:15:25,28.492,50.94,21.35,17.37,,
2279,07/14/2023 17:15:30,28.492,50.85,30.55,17.35,,
2280,07/14/2023 17:15:35,28.489,50.76,28.82,17.32,,
2281,07/14/2023 17:15:40,28.489,50.68,29.31,17.29,,
2282,07/14/2023 17:15:45,28.49,50.49,35.26,17.23,,
2283,07/14/2023 17:15:50,28.489,50.48,34.27,17.23,,
2284,07/14/2023 17:15:55,28.487,50.34,36.75,17.18,,
2285,07/14/2023 17:16:00,28.489,50.24,37.74,17.15,,
2286,07/14/2023 17:16:05,28.489,50.27,37.24,17.16,,
2287,07/14/2023 17:16:10,28.486,50.24,38.24,17.15,,
2288,07/14/2023 17:16:15,28.486,50.08,38.24,17.1,,
2289,07/14/2023 17:16:20,28.489,49.79,37.24,17.01,,
2290,07/14/2023 17:16:25,28.49,49.84,37.24,17.03,,
2291,07/14/2023 17:16:30,28.492,49.87,52.68,17.04,,
2292,07/14/2023 17:16:35,28.49,49.82,41.7,17.02,,
2293,07/14/2023 17:16:40,28.49,49.4,51.68,16.89,,
2294,07/14/2023 17:16:45,28.489,48.89,52.18,16.72,,
2295,07/14/2023 17:16:50,28.489,48.81,52.68,16.7,,
2296,07/14/2023 17:16:55,28.487,48.84,53.16,16.7,,
2297,07/14/2023 17:17:00,28.486,48.73,32.29,16.67,,
2298,07/14/2023 17:17:05,28.484,48.62,32.29,16.63,,
2299,07/14/2023 17:17:10,28.484,48.8,36.75,16.69,,
2300,07/14/2023 17:17:15,28.481,48.81,44.74,16.69,,
2301,07/14/2023 17:17:20,28.478,48.52,37.24,16.59,,
2302,07/14/2023 17:17:25,28.481,48.55,34.76,16.6,,
2303,07/14/2023 17:17:30,28.481,48.17,21.35,16.48,,
2304,07/14/2023 17:17:35,28.478,47.64,22.09,16.3,,
2305,07/14/2023 17:17:40,28.479,47.71,22.09,16.33,,
2306,07/14/2023 17:17:45,28.478,47.85,22.83,16.37,,
2307,07/14/2023 17:17:50,28.475,47.65,24.82,16.3,,
2308,07/14/2023 17:17:55,28.473,47.59,22.56,16.28,,
2309,07/14/2023 17:18:00,28.472,47.67,23.08,16.31,,
2310,07/14/2023 17:18:05,28.469,47.32,22.83,16.19,,
2311,07/14/2023 17:18:10,28.465,46.99,23.08,16.08,,
2312,07/14/2023 17:18:15,28.456,46.55,23.33,15.92,,
2313,07/14/2023 17:18:20,28.453,46.64,23.33,15.95,,
2314,07/14/2023 17:18:25,28.445,46.38,23.08,15.85,,
2315,07/14/2023 17:18:30,28.444,46.2,23.08,15.79,,
2316,07/14/2023 17:18:35,28.442,46.58,20.08,15.92,,
2317,07/14/2023 17:18:40,28.438,46.41,20.32,15.86,,
2318,07/14/2023 17:18:45,28.438,46.67,20.08,15.94,,
2319,07/14/2023 17:18:50,28.436,46.76,19.83,15.97,,
2320,07/14/2023 17:18:55,28.433,47.04,19.83,16.06,,
2321,07/14/2023 17:19:00,28.431,47.45,19.83,16.2,,
2322,07/14/2023 17:19:05,28.431,47.84,19.83,16.33,,
2323,07/14/2023 17:19:10,28.425,48.15,19.83,16.42,,
2324,07/14/2023 17:19:15,28.42,48.44,19.58,16.51,,
2325,07/14/2023 17:19:20,28.419,48.76,19.58,16.62,,
2326,07/14/2023 17:19:25,28.41,49.11,19.83,16.72,,
2327,07/14/2023 17:19:30,28.403,49.57,19.83,16.86,,
2328,07/14/2023 17:19:35,28.4,49.78,24.82,16.93,,
2329,07/14/2023 17:19:40,28.399,49.99,17.35,16.99,,
2330,07/14/2023 17:19:45,28.396,50.4,17.35,17.12,,
2331,07/14/2023 17:19:50,28.391,50.75,17.6,17.22,,
2332,07/14/2023 17:19:55,28.389,50.98,18.84,17.29,,
2333,07/14/2023 17:20:00,28.388,51.18,19.08,17.35,,
2334,07/14/2023 17:20:05,28.388,51.25,26.83,17.38,,
2335,07/14/2023 17:20:10,28.388,51.3,17.35,17.39,,
2336,07/14/2023 17:20:15,28.386,51.3,17.6,17.39,,
2337,07/14/2023 17:20:20,28.38,51.22,17.84,17.36,,
2338,07/14/2023 17:20:25,28.371,50.98,17.84,17.28,,
2339,07/14/2023 17:20:30,28.36,50.75,17.84,17.19,,
2340,07/14/2023 17:20:35,28.351,50.86,17.84,17.22,,
2341,07/14/2023 17:20:40,28.345,50.97,18.09,17.25,,
2342,07/14/2023 17:20:45,28.343,51.1,19.33,17.29,,
2343,07/14/2023 17:20:50,28.341,50.94,18.84,17.24,,
2344,07/14/2023 17:20:55,28.341,51.91,18.59,17.54,,
2345,07/14/2023 17:21:00,28.345,52.62,18.84,17.75,,
2346,07/14/2023 17:21:05,28.349,52.85,20.6,17.83,,
2347,07/14/2023 17:21:10,28.351,53.14,20.57,17.92,,
2348,07/14/2023 17:21:15,28.355,53.19,21.1,17.93,,
2349,07/14/2023 17:21:20,28.355,53.32,37.74,17.97,,
2350,07/14/2023 17:21:25,28.357,53.38,30.3,17.99,,
2351,07/14/2023 17:21:30,28.357,53.32,30.05,17.98,,
2352,07/14/2023 17:21:35,28.354,53.51,30.8,18.03,,
2353,07/14/2023 17:21:40,28.352,53.68,26.55,18.08,,
2354,07/14/2023 17:21:45,28.352,53.65,25.07,18.07,,
2355,07/14/2023 17:21:50,28.352,53.83,19.33,18.12,,
2356,07/14/2023 17:21:55,28.352,53.89,19.33,18.14,,
2357,07/14/2023 17:22:00,28.354,53.89,19.08,18.14,,
2358,07/14/2023 17:22:05,28.354,53.85,19.08,18.13,,
2359,07/14/2023 17:22:10,28.354,53.78,19.33,18.11,,
2360,07/14/2023 17:22:15,28.354,53.72,19.83,18.09,,
2361,07/14/2023 17:22:20,28.354,53.8,19.83,18.11,,
2362,07/14/2023 17:22:25,28.357,53.86,19.33,18.14,,
2363,07/14/2023 17:22:30,28.357,53.82,24.82,18.12,,
2364,07/14/2023 17:22:35,28.355,53.8,32.29,18.12,,
2365,07/14/2023 17:22:40,28.358,53.85,20.32,18.13,,
2366,07/14/2023 17:22:45,28.355,53.88,22.83,18.14,,
2367,07/14/2023 17:22:50,28.352,53.96,21.59,18.16,,
2368,07/14/2023 17:22:55,28.349,54,21.07,18.17,,
2369,07/14/2023 17:23:00,28.349,53.94,26.83,18.15,,
2370,07/14/2023 17:23:05,28.349,53.82,24.07,18.12,,
2371,07/14/2023 17:23:10,28.346,53.77,24.07,18.1,,
2372,07/14/2023 17:23:15,28.345,53.78,24.82,18.1,,
2373,07/14/2023 17:23:20,28.345,53.7,20.08,18.08,,
2374,07/14/2023 17:23:25,28.345,53.61,19.08,18.05,,
2375,07/14/2023 17:23:30,28.346,53.54,19.33,18.03,,
2376,07/14/2023 17:23:35,28.348,53.6,18.84,18.05,,
2377,07/14/2023 17:23:40,28.346,53.36,19.33,17.98,,
2378,07/14/2023 17:23:45,28.345,53.34,19.58,17.97,,
2379,07/14/2023 17:23:50,28.346,53.3,19.58,17.96,,
2380,07/14/2023 17:23:55,28.349,53.34,19.33,17.97,,
2381,07/14/2023 17:24:00,28.348,53.35,19.33,17.98,,
2382,07/14/2023 17:24:05,28.345,53.4,28.57,17.99,,
2383,07/14/2023 17:24:10,28.343,53.25,25.56,17.94,,
2384,07/14/2023 17:24:15,28.343,53.15,27.3,17.91,,
2385,07/14/2023 17:24:20,28.345,53.25,26.8,17.94,,
2386,07/14/2023 17:24:25,28.345,53.21,22.83,17.93,,
2387,07/14/2023 17:24:30,28.343,53.02,21.59,17.87,,
2388,07/14/2023 17:24:35,28.345,53.23,21.59,17.94,,
2389,07/14/2023 17:24:40,28.345,52.9,21.84,17.84,,
2390,07/14/2023 17:24:45,28.343,53.19,21.84,17.92,,
2391,07/14/2023 17:24:50,28.345,53.23,21.84,17.94,,
2392,07/14/2023 17:24:55,28.345,53,22.56,17.87,,
2393,07/14/2023 17:25:00,28.345,52.86,22.09,17.82,,
2394,07/14/2023 17:25:05,28.345,52.84,22.09,17.82,,
2395,07/14/2023 17:25:10,28.346,52.78,28.07,17.8,,
2396,07/14/2023 17:25:15,28.348,52.71,22.59,17.78,,
2397,07/14/2023 17:25:20,28.349,52.63,24.32,17.76,,
2398,07/14/2023 17:25:25,28.352,52.69,32.29,17.78,,
2399,07/14/2023 17:25:30,28.355,52.94,26.55,17.86,,
2400,07/14/2023 17:25:35,28.355,52.92,26.06,17.85,,
2401,07/14/2023 17:25:40,28.355,52.89,25.31,17.85,,
2402,07/14/2023 17:25:45,28.355,52.75,24.82,17.8,,
2403,07/14/2023 17:25:50,28.354,52.69,25.56,17.78,,
2404,07/14/2023 17:25:55,28.354,52.69,26.55,17.78,,
2405,07/14/2023 17:26:00,28.355,52.96,25.81,17.87,,
2406,07/14/2023 17:26:05,28.358,52.89,38.73,17.85,,
2407,07/14/2023 17:26:10,28.358,52.85,38.24,17.83,,
2408,07/14/2023 17:26:15,28.36,52.79,36.25,17.82,,
2409,07/14/2023 17:26:20,28.36,52.58,33.77,17.76,,
2410,07/14/2023 17:26:25,28.362,52.41,30.3,17.71,,
2411,07/14/2023 17:26:30,28.362,52.33,30.05,17.68,,
2412,07/14/2023 17:26:35,28.358,52.32,28.57,17.68,,
2413,07/14/2023 17:26:40,28.36,52.29,28.82,17.67,,
2414,07/14/2023 17:26:45,28.363,52.28,28.32,17.67,,
2415,07/14/2023 17:26:50,28.366,52.34,27.08,17.69,,
2416,07/14/2023 17:26:55,28.369,52.26,28.07,17.67,,
2417,07/14/2023 17:27:00,28.369,52.14,24.57,17.63,,
2418,07/14/2023 17:27:05,28.371,52.26,25.07,17.67,,
2419,07/14/2023 17:27:10,28.371,52.16,25.56,17.64,,
2420,07/14/2023 17:27:15,28.372,52.15,26.06,17.64,,
2421,07/14/2023 17:27:20,28.374,52.18,26.06,17.65,,
2422,07/14/2023 17:27:25,28.376,52.13,25.81,17.63,,
2423,07/14/2023 17:27:30,28.376,52.11,40.22,17.63,,
2424,07/14/2023 17:27:35,28.377,52.28,30.55,17.68,,
2425,07/14/2023 17:27:40,28.38,52.27,31.29,17.68,,
2426,07/14/2023 17:27:45,28.38,52.14,30.55,17.64,,
2427,07/14/2023 17:27:50,28.383,52.24,30.8,17.67,,
2428,07/14/2023 17:27:55,28.386,52.25,31.29,17.68,,
2429,07/14/2023 17:28:00,28.388,52.22,31.79,17.67,,
2430,07/14/2023 17:28:05,28.389,52.09,32.29,17.63,,
2431,07/14/2023 17:28:10,28.389,52.03,23.55,17.62,,
2432,07/14/2023 17:28:15,28.388,52.02,22.34,17.61,,
2433,07/14/2023 17:28:20,28.388,52.04,22.59,17.62,,
2434,07/14/2023 17:28:25,28.389,51.97,22.34,17.6,,
2435,07/14/2023 17:28:30,28.393,51.89,22.59,17.58,,
2436,07/14/2023 17:28:35,28.397,51.86,22.34,17.57,,
2437,07/14/2023 17:28:40,28.399,51.88,40.71,17.58,,
2438,07/14/2023 17:28:45,28.399,51.79,39.23,17.55,,
2439,07/14/2023 17:28:50,28.399,51.72,33.28,17.53,,
2440,07/14/2023 17:28:55,28.402,51.6,20.08,17.49,,
2441,07/14/2023 17:29:00,28.405,51.71,36.25,17.53,,
2442,07/14/2023 17:29:05,28.407,51.68,33.28,17.52,,
2443,07/14/2023 17:29:10,28.408,51.76,39.72,17.55,,
2444,07/14/2023 17:29:15,28.405,51.8,36.25,17.56,,
2445,07/14/2023 17:29:20,28.407,51.67,32.29,17.52,,
2446,07/14/2023 17:29:25,28.408,51.64,31.79,17.51,,
2447,07/14/2023 17:29:30,28.411,51.59,46.72,17.5,,
2448,07/14/2023 17:29:35,28.413,51.6,46.72,17.5,,
2449,07/14/2023 17:29:40,28.411,51.55,41.7,17.49,,
2450,07/14/2023 17:29:45,28.413,51.46,43.74,17.46,,
2451,07/14/2023 17:29:50,28.413,51.35,42.76,17.43,,
2452,07/14/2023 17:29:55,28.416,51.25,33.77,17.4,,
2453,07/14/2023 17:30:00,28.417,51.3,32.78,17.42,,
2454,07/14/2023 17:30:05,28.42,51.35,36.75,17.44,,
2455,07/14/2023 17:30:10,28.422,51.28,52.18,17.42,,
2456,07/14/2023 17:30:15,28.424,51.2,43.74,17.39,,
2457,07/14/2023 17:30:20,28.427,51.07,42.76,17.35,,
2458,07/14/2023 17:30:25,28.43,51.07,42.7,17.36,,
2459,07/14/2023 17:30:30,28.431,51.04,42.26,17.35,,
2460,07/14/2023 17:30:35,28.433,50.92,42.7,17.31,,
2461,07/14/2023 17:30:40,28.434,50.86,42.7,17.3,,
2462,07/14/2023 17:30:45,28.436,50.94,43.18,17.32,,
2463,07/14/2023 17:30:50,28.436,51.01,41.7,17.34,,
2464,07/14/2023 17:30:55,28.436,50.97,30.55,17.33,,
2465,07/14/2023 17:31:00,28.436,50.94,25.31,17.32,,
2466,07/14/2023 17:31:05,28.438,50.78,20.32,17.27,,
2467,07/14/2023 17:31:10,28.439,50.84,19.83,17.3,,
2468,07/14/2023 17:31:15,28.441,50.96,20.08,17.33,,
2469,07/14/2023 17:31:20,28.439,50.96,20.32,17.33,,
2470,07/14/2023 17:31:25,28.438,50.9,20.08,17.31,,
2471,07/14/2023 17:31:30,28.436,50.85,19.83,17.29,,
2472,07/14/2023 17:31:35,28.439,50.88,19.33,17.31,,
2473,07/14/2023 17:31:40,28.444,50.85,20.08,17.3,,
2474,07/14/2023 17:31:45,28.447,50.79,26.8,17.29,,
2475,07/14/2023 17:31:50,28.448,50.75,43.26,17.27,,
2476,07/14/2023 17:31:55,28.451,50.68,20.57,17.26,,
2477,07/14/2023 17:32:00,28.455,50.79,20.08,17.29,,
2478,07/14/2023 17:32:05,28.456,50.78,20.32,17.29,,
2479,07/14/2023 17:32:10,28.459,50.74,20.82,17.28,,
2480,07/14/2023 17:32:15,28.462,50.66,20.82,17.26,,
2481,07/14/2023 17:32:20,28.464,50.63,43.74,17.25,,
2482,07/14/2023 17:32:25,28.464,50.66,41.7,17.26,,
2483,07/14/2023 17:32:30,28.465,50.73,41.7,17.28,,
2484,07/14/2023 17:32:35,28.467,50.69,21.56,17.27,,
2485,07/14/2023 17:32:40,28.469,50.75,21.81,17.29,,
