#,日期-时间 (China Standard Time),Ch: 2 - 温度   (°C),Ch: 3 - 相对湿度   (%),Ch: 4 - 光   (lux),露点   (°C),连接的主机,文件结尾
4053,05/30/2023 14:05:01,28.278,80.51,4.59,24.63,,
4054,05/30/2023 14:06:01,28.275,80.35,4.59,24.6,,
4055,05/30/2023 14:07:01,28.27,80.42,4.59,24.61,,
4056,05/30/2023 14:08:01,28.273,80.37,3.73,24.6,,
4057,05/30/2023 14:09:01,28.28,80.37,4.02,24.61,,
4058,05/30/2023 14:10:01,28.281,80.36,4.02,24.61,,
4059,05/30/2023 14:11:01,28.29,80.43,4.3,24.63,,
4060,05/30/2023 14:12:01,28.29,80.26,4.3,24.59,,
4061,05/30/2023 14:13:01,28.289,80.33,4.3,24.61,,
4062,05/30/2023 14:14:01,28.283,80.28,4.02,24.59,,
4063,05/30/2023 14:15:01,28.278,80.17,2.87,24.56,,
4064,05/30/2023 14:16:01,28.281,80.35,3.16,24.6,,
4065,05/30/2023 14:17:01,28.289,80.34,2.58,24.61,,
4066,05/30/2023 14:18:01,28.295,80.31,3.73,24.61,,
4067,05/30/2023 14:19:01,28.301,80.35,4.02,24.62,,
4068,05/30/2023 14:20:01,28.318,80.41,4.02,24.65,,
4069,05/30/2023 14:21:01,28.324,80.24,3.73,24.62,,
4070,05/30/2023 14:22:01,28.331,80.31,3.73,24.64,,
4071,05/30/2023 14:23:01,28.341,80.4,3.44,24.67,,
4072,05/30/2023 14:24:01,28.352,80.23,2.87,24.65,,
4073,05/30/2023 14:25:01,28.351,79.95,2.87,24.59,,
4074,05/30/2023 14:26:01,28.349,80.16,2.87,24.63,,
4075,05/30/2023 14:27:01,28.36,80.15,3.44,24.64,,
4076,05/30/2023 14:28:01,28.362,79.99,3.73,24.61,,
4077,05/30/2023 14:29:01,28.362,79.92,4.02,24.59,,
4078,05/30/2023 14:30:01,28.363,80.08,4.02,24.63,,
4079,05/30/2023 14:31:01,28.369,80.18,3.73,24.65,,
4080,05/30/2023 14:32:01,28.369,80.14,4.02,24.64,,
4081,05/30/2023 14:33:01,28.371,80.04,4.02,24.62,,
4082,05/30/2023 14:34:01,28.377,80.01,4.3,24.63,,
4083,05/30/2023 14:35:01,28.376,79.98,3.73,24.62,,
4084,05/30/2023 14:36:01,28.377,80.01,3.16,24.62,,
4085,05/30/2023 14:37:01,28.383,80.11,3.44,24.65,,
4086,05/30/2023 14:38:01,28.393,80.05,3.73,24.65,,
4087,05/30/2023 14:39:01,28.397,80.03,3.73,24.65,,
4088,05/30/2023 14:40:01,28.407,80.06,3.73,24.66,,
4089,05/30/2023 14:41:01,28.411,79.99,4.02,24.65,,
4090,05/30/2023 14:42:01,28.413,79.99,4.02,24.66,,
4091,05/30/2023 14:43:01,28.413,80.03,4.3,24.66,,
4092,05/30/2023 14:44:01,28.413,80.02,3.73,24.66,,
4093,05/30/2023 14:45:01,28.41,79.98,4.02,24.65,,
4094,05/30/2023 14:46:01,28.413,79.97,4.3,24.65,,
4095,05/30/2023 14:47:01,28.41,80.05,4.3,24.67,,
4096,05/30/2023 14:48:01,28.402,79.94,4.3,24.64,,
4097,05/30/2023 14:49:01,28.407,79.96,4.3,24.64,,
4098,05/30/2023 14:50:01,28.4,79.96,4.3,24.64,,
4099,05/30/2023 14:51:01,28.407,79.89,4.3,24.63,,
4100,05/30/2023 14:52:01,28.403,79.8,4.3,24.61,,
4101,05/30/2023 14:53:01,28.397,79.98,4.59,24.64,,
4102,05/30/2023 14:54:01,28.397,79.95,4.3,24.63,,
4103,05/30/2023 14:55:01,28.393,79.98,4.02,24.63,,
4104,05/30/2023 14:56:01,28.402,79.96,3.73,24.64,,
4105,05/30/2023 14:57:01,28.403,79.86,3.44,24.62,,
4106,05/30/2023 14:58:01,28.396,79.97,3.44,24.63,,
4107,05/30/2023 14:59:01,28.396,80.08,3.16,24.66,,
4108,05/30/2023 15:00:01,28.399,80.03,4.02,24.65,,
4109,05/30/2023 15:01:01,28.411,79.97,3.73,24.65,,
4110,05/30/2023 15:02:01,28.419,79.96,2.87,24.65,,
4111,05/30/2023 15:03:01,28.416,79.84,4.3,24.63,,
4112,05/30/2023 15:04:01,28.424,79.89,4.59,24.65,,
4113,05/30/2023 15:05:01,28.424,79.89,4.59,24.64,,
4114,05/30/2023 15:06:01,28.428,79.81,4.02,24.63,,
4115,05/30/2023 15:07:01,28.439,79.89,3.73,24.66,,
4116,05/30/2023 15:08:01,28.453,79.86,2.29,24.67,,
4117,05/30/2023 15:09:01,28.465,79.78,2.29,24.66,,
4118,05/30/2023 15:10:01,28.472,79.73,2.29,24.66,,
4119,05/30/2023 15:11:01,28.476,79.74,2.29,24.66,,
4120,05/30/2023 15:12:01,28.481,79.73,2.29,24.67,,
4121,05/30/2023 15:13:01,28.486,79.69,2.58,24.66,,
4122,05/30/2023 15:14:01,28.487,79.61,2.29,24.65,,
4123,05/30/2023 15:15:01,28.49,79.58,2.29,24.64,,
4124,05/30/2023 15:16:01,28.492,79.42,2.01,24.61,,
4125,05/30/2023 15:17:01,28.493,79.52,2.01,24.64,,
4126,05/30/2023 15:18:01,28.493,79.51,2.01,24.63,,
4127,05/30/2023 15:19:01,28.492,79.52,2.01,24.63,,
4128,05/30/2023 15:20:01,28.492,79.53,2.01,24.63,,
4129,05/30/2023 15:21:01,28.49,79.45,2.01,24.62,,
4130,05/30/2023 15:22:01,28.49,79.43,2.01,24.61,,
4131,05/30/2023 15:23:01,28.492,79.36,2.01,24.6,,
4132,05/30/2023 15:24:01,28.492,79.38,2.01,24.6,,
4133,05/30/2023 15:25:01,28.489,79.28,2.29,24.58,,
4134,05/30/2023 15:26:01,28.487,79.08,2.29,24.54,,
4135,05/30/2023 15:27:01,28.479,79.15,2.29,24.54,,
4136,05/30/2023 15:28:01,28.478,79.2,2.58,24.55,,
4137,05/30/2023 15:29:01,28.475,79.11,2.58,24.53,,
4138,05/30/2023 15:30:01,28.467,79.09,2.87,24.52,,
4139,05/30/2023 15:31:01,28.462,79.09,3.73,24.51,,
4140,05/30/2023 15:32:01,28.47,79.06,4.02,24.51,,
4141,05/30/2023 15:33:01,28.467,79.12,4.02,24.52,,
4142,05/30/2023 15:34:01,28.467,79.16,4.02,24.53,,
4143,05/30/2023 15:35:01,28.465,79.03,4.02,24.5,,
4144,05/30/2023 15:36:01,28.464,79,4.3,24.5,,
4145,05/30/2023 15:37:01,28.462,78.93,4.3,24.48,,
4146,05/30/2023 15:38:01,28.462,78.9,4.3,24.47,,
4147,05/30/2023 15:39:01,28.461,79.01,4.59,24.5,,
4148,05/30/2023 15:40:01,28.461,78.94,4.59,24.48,,
4149,05/30/2023 15:41:01,28.459,78.89,4.59,24.47,,
4150,05/30/2023 15:42:01,28.459,78.95,4.59,24.48,,
4151,05/30/2023 15:43:01,28.465,79.02,4.59,24.5,,
4152,05/30/2023 15:44:01,28.469,78.93,4.59,24.49,,
4153,05/30/2023 15:45:01,28.469,78.92,4.59,24.48,,
4154,05/30/2023 15:46:01,28.473,79.01,4.88,24.51,,
4155,05/30/2023 15:47:01,28.481,79.02,4.88,24.52,,
4156,05/30/2023 15:48:01,28.482,79.15,4.88,24.55,,
4157,05/30/2023 15:49:01,28.479,79.23,4.59,24.56,,
4158,05/30/2023 15:50:01,28.487,79.2,4.59,24.56,,
4159,05/30/2023 15:51:01,28.496,79.25,4.59,24.58,,
4160,05/30/2023 15:52:01,28.501,79.06,4.59,24.54,,
4161,05/30/2023 15:53:01,28.501,78.97,4.59,24.53,,
4162,05/30/2023 15:54:01,28.504,78.9,4.3,24.52,,
4163,05/30/2023 15:55:01,28.515,78.91,4.59,24.53,,
4164,05/30/2023 15:56:01,28.517,79.02,4.3,24.55,,
4165,05/30/2023 15:57:01,28.52,79.15,3.73,24.58,,
4166,05/30/2023 15:58:01,28.524,79.24,3.44,24.61,,
4167,05/30/2023 15:59:01,28.532,79.32,3.16,24.63,,
4168,05/30/2023 16:00:01,28.535,79.35,2.87,24.64,,
4169,05/30/2023 16:01:01,28.537,79.4,2.58,24.65,,
4170,05/30/2023 16:02:01,28.54,79.31,2.87,24.64,,
4171,05/30/2023 16:03:01,28.54,79.15,2.87,24.6,,
4172,05/30/2023 16:04:01,28.527,78.71,2.87,24.5,,
4173,05/30/2023 16:05:01,28.517,79.04,2.87,24.56,,
4174,05/30/2023 16:06:01,28.504,79.09,3.44,24.56,,
4175,05/30/2023 16:07:01,28.501,78.97,3.44,24.53,,
4176,05/30/2023 16:08:01,28.496,79.19,3.16,24.57,,
4177,05/30/2023 16:09:01,28.496,79.23,3.16,24.58,,
4178,05/30/2023 16:10:01,28.507,79.12,3.16,24.56,,
4179,05/30/2023 16:11:01,28.513,79.37,3.16,24.62,,
4180,05/30/2023 16:12:01,28.526,79.48,3.16,24.66,,
4181,05/30/2023 16:13:01,28.529,79.31,3.16,24.62,,
4182,05/30/2023 16:14:01,28.537,79.55,3.16,24.68,,
4183,05/30/2023 16:15:01,28.543,79.48,3.16,24.67,,
4184,05/30/2023 16:16:01,28.546,79.69,3.16,24.72,,
4185,05/30/2023 16:17:01,28.546,79.26,3.44,24.63,,
4186,05/30/2023 16:18:01,28.543,79.65,3.44,24.71,,
4187,05/30/2023 16:19:01,28.548,79.71,3.44,24.73,,
4188,05/30/2023 16:20:01,28.554,79.71,3.44,24.73,,
4189,05/30/2023 16:21:01,28.555,79.6,3.44,24.71,,
4190,05/30/2023 16:22:01,28.558,79.64,3.44,24.72,,
4191,05/30/2023 16:23:01,28.562,79.66,3.44,24.73,,
4192,05/30/2023 16:24:01,28.568,79.75,3.16,24.76,,
4193,05/30/2023 16:25:01,28.582,79.72,2.87,24.76,,
4194,05/30/2023 16:26:01,28.585,79.73,2.58,24.77,,
4195,05/30/2023 16:27:01,28.586,79.76,2.58,24.78,,
4196,05/30/2023 16:28:01,28.589,79.91,2.87,24.81,,
4197,05/30/2023 16:29:01,28.586,79.82,2.87,24.79,,
4198,05/30/2023 16:30:01,28.596,79.71,2.58,24.77,,
4199,05/30/2023 16:31:01,28.6,79.87,2.58,24.81,,
4200,05/30/2023 16:32:01,28.596,79.52,2.58,24.73,,
4201,05/30/2023 16:33:01,28.594,79.44,2.58,24.72,,
4202,05/30/2023 16:34:01,28.591,79.81,2.58,24.79,,
4203,05/30/2023 16:35:01,28.589,79.79,2.87,24.78,,
4204,05/30/2023 16:36:01,28.6,79.8,2.87,24.8,,
4205,05/30/2023 16:37:01,28.61,79.6,2.87,24.77,,
4206,05/30/2023 16:38:01,28.613,79.7,3.16,24.79,,
4207,05/30/2023 16:39:01,28.617,79.78,3.16,24.81,,
4208,05/30/2023 16:40:01,28.621,79.8,3.16,24.82,,
4209,05/30/2023 16:41:01,28.628,79.54,3.16,24.77,,
4210,05/30/2023 16:42:01,28.631,79.72,3.16,24.81,,
4211,05/30/2023 16:43:01,28.63,79.57,3.16,24.78,,
4212,05/30/2023 16:44:01,28.624,79.74,3.16,24.81,,
4213,05/30/2023 16:45:01,28.622,79.53,3.16,24.76,,
4214,05/30/2023 16:46:01,28.624,79.62,3.16,24.78,,
4215,05/30/2023 16:47:01,28.631,79.63,3.44,24.79,,
4216,05/30/2023 16:48:01,28.628,79.62,3.44,24.79,,
4217,05/30/2023 16:49:01,28.622,79.59,3.16,24.78,,
4218,05/30/2023 16:50:01,28.625,79.72,3.16,24.81,,
4219,05/30/2023 16:51:01,28.631,79.67,3.16,24.8,,
4220,05/30/2023 16:52:01,28.644,79.81,3.16,24.84,,
4221,05/30/2023 16:53:01,28.65,79.59,3.16,24.8,,
4222,05/30/2023 16:54:01,28.648,79.63,3.16,24.81,,
4223,05/30/2023 16:55:01,28.652,79.79,3.16,24.85,,
4224,05/30/2023 16:56:01,28.658,79.86,3.16,24.87,,
4225,05/30/2023 16:57:01,28.659,79.94,3.16,24.88,,
4226,05/30/2023 16:58:01,28.659,79.9,3.44,24.88,,
4227,05/30/2023 16:59:01,28.669,79.76,3.44,24.86,,
4228,05/30/2023 17:00:01,28.687,79.93,3.44,24.91,,
4229,05/30/2023 17:01:01,28.694,79.85,3.44,24.9,,
4230,05/30/2023 17:02:01,28.69,79.98,3.44,24.92,,
4231,05/30/2023 17:03:01,28.686,79.99,3.44,24.92,,
4232,05/30/2023 17:04:01,28.684,79.86,3.16,24.89,,
4233,05/30/2023 17:05:01,28.683,79.86,3.16,24.89,,
4234,05/30/2023 17:06:01,28.683,79.99,3.16,24.92,,
4235,05/30/2023 17:07:01,28.69,80.01,3.16,24.93,,
4236,05/30/2023 17:08:01,28.694,79.82,3.16,24.89,,
4237,05/30/2023 17:09:01,28.694,80.06,2.87,24.94,,
4238,05/30/2023 17:10:01,28.697,79.91,2.87,24.91,,
4239,05/30/2023 17:11:01,28.684,79.87,2.87,24.89,,
4240,05/30/2023 17:12:01,28.676,79.89,2.87,24.89,,
4241,05/30/2023 17:13:01,28.673,79.97,2.87,24.9,,
4242,05/30/2023 17:14:01,28.675,79.59,3.16,24.83,,
4243,05/30/2023 17:15:01,28.676,79.97,3.16,24.91,,
4244,05/30/2023 17:16:01,28.676,79.95,3.16,24.9,,
4245,05/30/2023 17:17:01,28.675,79.74,3.44,24.86,,
4246,05/30/2023 17:18:01,28.67,79.95,3.73,24.9,,
4247,05/30/2023 17:19:01,28.67,79.79,3.73,24.86,,
4248,05/30/2023 17:20:01,28.676,80.1,3.44,24.93,,
4249,05/30/2023 17:21:01,28.676,80.16,3.44,24.95,,
4250,05/30/2023 17:22:01,28.686,80.19,3.44,24.96,,
4251,05/30/2023 17:23:01,28.692,80.02,3.44,24.93,,
4252,05/30/2023 17:24:01,28.69,80.09,3.44,24.95,,
4253,05/30/2023 17:25:01,28.689,80.11,3.44,24.95,,
4254,05/30/2023 17:26:01,28.689,80.24,3.44,24.98,,
4255,05/30/2023 17:27:01,28.697,80.18,3.16,24.97,,
4256,05/30/2023 17:28:01,28.711,80.25,3.16,25,,
4257,05/30/2023 17:29:01,28.731,80.18,2.87,25.01,,
4258,05/30/2023 17:30:01,28.737,80.23,2.87,25.02,,
4259,05/30/2023 17:31:01,28.732,80.18,2.87,25.01,,
4260,05/30/2023 17:32:01,28.734,80.35,2.87,25.04,,
4261,05/30/2023 17:33:01,28.739,80.24,2.58,25.02,,
4262,05/30/2023 17:34:01,28.743,80.39,2.58,25.06,,
4263,05/30/2023 17:35:01,28.743,80.31,2.29,25.04,,
4264,05/30/2023 17:36:01,28.735,80.28,2.29,25.03,,
4265,05/30/2023 17:37:01,28.729,80.37,2.29,25.04,,
4266,05/30/2023 17:38:01,28.728,80.13,2.29,24.99,,
4267,05/30/2023 17:39:01,28.734,80.19,2.29,25.01,,
4268,05/30/2023 17:40:01,28.742,80.31,2.29,25.04,,
4269,05/30/2023 17:41:01,28.748,80.39,2.29,25.06,,
4270,05/30/2023 17:42:01,28.754,80.44,2.29,25.08,,
4271,05/30/2023 17:43:01,28.756,80.3,2.29,25.05,,
4272,05/30/2023 17:44:01,28.754,80.34,2.29,25.06,,
4273,05/30/2023 17:45:01,28.765,80.55,2.01,25.11,,
4274,05/30/2023 17:46:01,28.768,80.31,2.01,25.07,,
4275,05/30/2023 17:47:01,28.763,80.11,2.01,25.02,,
4276,05/30/2023 17:48:01,28.765,80.12,2.01,25.03,,
4277,05/30/2023 17:49:01,28.751,80.43,1.72,25.08,,
4278,05/30/2023 17:50:01,28.743,80.38,1.72,25.06,,
4279,05/30/2023 17:51:01,28.746,80.55,1.72,25.1,,
4280,05/30/2023 17:52:01,28.751,80.55,1.72,25.1,,
4281,05/30/2023 17:53:01,28.754,80.27,1.72,25.05,,
4282,05/30/2023 17:54:01,28.759,80.55,1.72,25.11,,
4283,05/30/2023 17:55:01,28.751,80.26,1.43,25.04,,
4284,05/30/2023 17:56:01,28.745,80.35,1.43,25.05,,
4285,05/30/2023 17:57:01,28.743,80.42,1.43,25.07,,
4286,05/30/2023 17:58:01,28.745,80.46,1.43,25.08,,
4287,05/30/2023 17:59:01,28.751,80.64,1.43,25.12,,
4288,05/30/2023 18:00:01,28.754,80.59,1.43,25.11,,
4289,05/30/2023 18:01:01,28.749,80.42,1.14,25.07,,
4290,05/30/2023 18:02:01,28.746,80.37,1.14,25.06,,
4291,05/30/2023 18:03:01,28.748,80.59,1.14,25.11,,
4292,05/30/2023 18:04:01,28.745,80.55,1.14,25.1,,
4293,05/30/2023 18:05:01,28.748,80.32,1.14,25.05,,
4294,05/30/2023 18:06:01,28.745,80.53,0.86,25.09,,
4295,05/30/2023 18:07:01,28.74,80.43,0.57,25.07,,
4296,05/30/2023 18:08:01,28.737,80.42,0.57,25.06,,
4297,05/30/2023 18:09:01,28.735,80.26,0.86,25.03,,
4298,05/30/2023 18:10:01,28.734,80.37,0.86,25.05,,
4299,05/30/2023 18:11:01,28.734,80.46,0.86,25.07,,
4300,05/30/2023 18:12:01,28.739,80.33,0.86,25.04,,
4301,05/30/2023 18:13:01,28.746,80.54,0.86,25.1,,
4302,05/30/2023 18:14:01,28.749,80.48,0.57,25.09,,
4303,05/30/2023 18:15:01,28.754,80.28,0.57,25.05,,
4304,05/30/2023 18:16:01,28.754,80.23,0.57,25.04,,
4305,05/30/2023 18:17:01,28.756,80.36,0.57,25.07,,
4306,05/30/2023 18:18:01,28.76,80.25,0.57,25.05,,
4307,05/30/2023 18:19:01,28.762,80.2,0.57,25.04,,
4308,05/30/2023 18:20:01,28.754,80.31,0.28,25.06,,
4309,05/30/2023 18:21:01,28.749,80.29,0.28,25.05,,
4310,05/30/2023 18:22:01,28.748,80.1,0.28,25.01,,
4311,05/30/2023 18:23:01,28.749,80.24,0.28,25.04,,
4312,05/30/2023 18:24:01,28.742,80.09,0.28,25,,
4313,05/30/2023 18:25:01,28.745,80.06,0.28,24.99,,
4314,05/30/2023 18:26:01,28.745,80.03,0.28,24.99,,
4315,05/30/2023 18:27:01,28.746,80.09,0.28,25,,
4316,05/30/2023 18:28:01,28.748,80.08,0.28,25,,
4317,05/30/2023 18:29:01,28.753,79.82,0.28,24.95,,
4318,05/30/2023 18:30:01,28.751,79.91,0.28,24.97,,
4319,05/30/2023 18:31:01,28.754,79.94,0,24.98,,
4320,05/30/2023 18:32:01,28.759,79.98,0,24.99,,
4321,05/30/2023 18:33:01,28.756,79.66,0,24.92,,
4322,05/30/2023 18:34:01,28.76,79.76,0,24.95,,
4323,05/30/2023 18:35:01,28.768,79.67,0,24.93,,
4324,05/30/2023 18:36:01,28.765,79.75,0,24.95,,
4325,05/30/2023 18:37:01,28.759,79.69,0,24.93,,
4326,05/30/2023 18:38:01,28.754,79.75,0,24.94,,
4327,05/30/2023 18:39:01,28.76,79.62,0,24.92,,
4328,05/30/2023 18:40:01,28.763,79.68,0,24.93,,
4329,05/30/2023 18:41:01,28.759,79.54,0,24.9,,
4330,05/30/2023 18:42:01,28.753,79.44,0,24.87,,
4331,05/30/2023 18:43:01,28.76,79.61,0,24.91,,
4332,05/30/2023 18:44:01,28.763,79.6,0,24.92,,
4333,05/30/2023 18:45:01,28.759,79.64,0,24.92,,
4334,05/30/2023 18:46:01,28.759,79.49,0,24.89,,
4335,05/30/2023 18:47:01,28.759,79.43,0,24.87,,
4336,05/30/2023 18:48:01,28.765,79.37,0,24.87,,
4337,05/30/2023 18:49:01,28.762,79.39,0,24.87,,
4338,05/30/2023 18:50:01,28.767,79.41,0,24.88,,
4339,05/30/2023 18:51:01,28.768,79.32,0,24.86,,
4340,05/30/2023 18:52:01,28.768,79.3,0,24.85,,
4341,05/30/2023 18:53:01,28.767,79.22,0,24.84,,
4342,05/30/2023 18:54:01,28.759,79.15,0,24.81,,
4343,05/30/2023 18:55:01,28.763,79.15,0,24.82,,
4344,05/30/2023 18:56:01,28.765,79.15,0,24.82,,
4345,05/30/2023 18:57:01,28.767,79.54,0,24.91,,
4346,05/30/2023 18:58:01,28.762,79.32,0,24.85,,
4347,05/30/2023 18:59:01,28.76,79.42,0,24.87,,
4348,05/30/2023 19:00:01,28.767,79.52,0,24.9,,
4349,05/30/2023 19:01:01,28.768,79.25,0,24.84,,
4350,05/30/2023 19:02:01,28.774,79.2,0,24.84,,
4351,05/30/2023 19:03:01,28.788,79.15,0,24.84,,
4352,05/30/2023 19:04:01,28.796,79.13,0,24.85,,
4353,05/30/2023 19:05:01,28.809,79.05,0,24.84,,
4354,05/30/2023 19:06:01,28.813,79.04,0,24.84,,
4355,05/30/2023 19:07:01,28.822,79.11,0,24.87,,
4356,05/30/2023 19:08:01,28.833,79.08,0,24.87,,
4357,05/30/2023 19:09:01,28.841,79,0,24.86,,
4358,05/30/2023 19:10:01,28.846,79.01,0,24.87,,
4359,05/30/2023 19:11:01,28.854,78.97,0,24.87,,
4360,05/30/2023 19:12:01,28.85,78.97,0,24.87,,
4361,05/30/2023 19:13:01,28.855,78.88,0,24.85,,
4362,05/30/2023 19:14:01,28.86,78.88,0,24.86,,
4363,05/30/2023 19:15:01,28.852,79.09,0,24.89,,
4364,05/30/2023 19:16:01,28.843,78.99,0,24.86,,
4365,05/30/2023 19:17:01,28.844,78.91,0,24.85,,
4366,05/30/2023 19:18:01,28.849,78.89,0,24.85,,
4367,05/30/2023 19:19:01,28.844,79.31,0,24.93,,
4368,05/30/2023 19:20:01,28.84,78.98,0,24.86,,
4369,05/30/2023 19:21:01,28.838,79.16,0,24.89,,
4370,05/30/2023 19:22:01,28.835,78.99,0,24.85,,
4371,05/30/2023 19:23:01,28.833,79,0,24.86,,
4372,05/30/2023 19:24:01,28.836,79.12,0,24.88,,
4373,05/30/2023 19:25:01,28.838,78.94,0,24.85,,
4374,05/30/2023 19:26:01,28.843,78.84,0,24.83,,
4375,05/30/2023 19:27:01,28.858,78.93,0,24.86,,
4376,05/30/2023 19:28:01,28.868,78.99,0,24.89,,
4377,05/30/2023 19:29:01,28.872,78.93,0,24.88,,
4378,05/30/2023 19:30:01,28.877,78.92,0,24.88,,
4379,05/30/2023 19:31:01,28.885,78.98,0,24.9,,
4380,05/30/2023 19:32:01,28.889,78.82,0,24.87,,
4381,05/30/2023 19:33:01,28.889,78.9,0,24.89,,
4382,05/30/2023 19:34:01,28.888,78.98,0,24.9,,
4383,05/30/2023 19:35:01,28.892,78.94,0,24.9,,
4384,05/30/2023 19:36:01,28.892,79.08,0,24.93,,
4385,05/30/2023 19:37:01,28.891,79.06,0,24.93,,
4386,05/30/2023 19:38:01,28.891,78.96,0,24.9,,
4387,05/30/2023 19:39:01,28.896,79.05,0,24.93,,
4388,05/30/2023 19:40:01,28.891,79.03,0,24.92,,
4389,05/30/2023 19:41:01,28.889,79.05,0,24.92,,
4390,05/30/2023 19:42:01,28.886,78.92,0,24.89,,
4391,05/30/2023 19:43:01,28.883,79.15,0,24.94,,
4392,05/30/2023 19:44:01,28.886,79.05,0,24.92,,
4393,05/30/2023 19:45:01,28.894,79.05,0,24.93,,
4394,05/30/2023 19:46:01,28.902,79.11,0,24.94,,
4395,05/30/2023 19:47:01,28.908,79.16,0,24.96,,
4396,05/30/2023 19:48:01,28.913,78.99,0,24.93,,
4397,05/30/2023 19:49:01,28.92,79.05,0,24.95,,
4398,05/30/2023 19:50:01,28.928,79.1,0,24.97,,
4399,05/30/2023 19:51:01,28.938,79,0,24.96,,
4400,05/30/2023 19:52:01,28.942,79.13,0,24.99,,
4401,05/30/2023 19:53:01,28.949,79.1,0,24.99,,
4402,05/30/2023 19:54:01,28.956,79.07,0,24.99,,
4403,05/30/2023 19:55:01,28.955,79.13,0,25,,
4404,05/30/2023 19:56:01,28.953,79.17,0,25.01,,
4405,05/30/2023 19:57:01,28.952,79.18,0,25.01,,
4406,05/30/2023 19:58:01,28.947,78.9,0,24.94,,
4407,05/30/2023 19:59:01,28.944,79.06,0,24.97,,
4408,05/30/2023 20:00:01,28.956,79.12,0,25,,
4409,05/30/2023 20:01:01,28.964,79.17,0,25.02,,
4410,05/30/2023 20:02:01,28.967,79.19,0,25.03,,
4411,05/30/2023 20:03:01,28.966,79.16,0,25.02,,
4412,05/30/2023 20:04:01,28.966,79.1,0,25.01,,
4413,05/30/2023 20:05:01,28.956,79.24,0,25.03,,
4414,05/30/2023 20:06:01,28.942,79.27,0,25.02,,
4415,05/30/2023 20:07:01,28.938,79.2,0,25,,
4416,05/30/2023 20:08:01,28.938,79.21,0,25,,
4417,05/30/2023 20:09:01,28.935,79.19,0,24.99,,
4418,05/30/2023 20:10:01,28.927,79.23,0,24.99,,
4419,05/30/2023 20:11:01,28.922,79.21,0,24.99,,
4420,05/30/2023 20:12:01,28.916,79.22,0,24.98,,
4421,05/30/2023 20:13:01,28.911,79.2,0,24.97,,
4422,05/30/2023 20:14:01,28.906,79.19,0,24.97,,
4423,05/30/2023 20:15:01,28.903,79.27,0,24.98,,
4424,05/30/2023 20:16:01,28.9,79.21,0,24.97,,
4425,05/30/2023 20:17:01,28.9,79.3,0,24.98,,
4426,05/30/2023 20:18:01,28.905,79.27,0,24.98,,
4427,05/30/2023 20:19:01,28.906,79.21,0,24.97,,
4428,05/30/2023 20:20:01,28.905,79.33,0,25,,
4429,05/30/2023 20:21:01,28.902,79.27,0,24.98,,
4430,05/30/2023 20:22:01,28.903,79.25,0,24.98,,
4431,05/30/2023 20:23:01,28.905,79.23,0,24.97,,
4432,05/30/2023 20:24:01,28.906,79.09,0,24.94,,
4433,05/30/2023 20:25:01,28.908,79.29,0,24.99,,
4434,05/30/2023 20:26:01,28.903,79.19,0,24.96,,
4435,05/30/2023 20:27:01,28.899,79.24,0,24.97,,
4436,05/30/2023 20:28:01,28.899,79.24,0,24.97,,
4437,05/30/2023 20:29:01,28.896,79.04,0,24.92,,
4438,05/30/2023 20:30:01,28.899,79.07,0,24.93,,
4439,05/30/2023 20:31:01,28.897,79.07,0,24.93,,
4440,05/30/2023 20:32:01,28.892,79.06,0,24.93,,
4441,05/30/2023 20:33:01,28.888,79.14,0,24.94,,
4442,05/30/2023 20:34:01,28.885,79,0,24.9,,
4443,05/30/2023 20:35:01,28.886,79,0,24.91,,
4444,05/30/2023 20:36:01,28.883,78.92,0,24.89,,
4445,05/30/2023 20:37:01,28.883,78.83,0,24.87,,
4446,05/30/2023 20:38:01,28.883,78.91,0,24.89,,
4447,05/30/2023 20:39:01,28.874,78.98,0,24.89,,
4448,05/30/2023 20:40:01,28.874,78.96,0,24.89,,
4449,05/30/2023 20:41:01,28.871,78.95,0,24.88,,
4450,05/30/2023 20:42:01,28.863,79.02,0,24.89,,
4451,05/30/2023 20:43:01,28.864,78.83,0,24.85,,
4452,05/30/2023 20:44:01,28.861,78.98,0,24.88,,
4453,05/30/2023 20:45:01,28.863,78.72,0,24.82,,
4454,05/30/2023 20:46:01,28.863,78.69,0,24.82,,
4455,05/30/2023 20:47:01,28.863,78.98,0,24.88,,
4456,05/30/2023 20:48:01,28.861,78.84,0,24.85,,
4457,05/30/2023 20:49:01,28.86,78.68,0,24.81,,
4458,05/30/2023 20:50:01,28.857,78.68,0,24.81,,
4459,05/30/2023 20:51:01,28.85,78.56,0,24.78,,
4460,05/30/2023 20:52:01,28.852,78.88,0,24.85,,
4461,05/30/2023 20:53:01,28.855,78.71,0,24.81,,
4462,05/30/2023 20:54:01,28.854,78.67,0,24.8,,
4463,05/30/2023 20:55:01,28.863,78.95,0,24.87,,
4464,05/30/2023 20:56:01,28.864,78.66,0,24.81,,
4465,05/30/2023 20:57:01,28.863,78.77,0,24.83,,
4466,05/30/2023 20:58:01,28.863,78.66,0,24.81,,
4467,05/30/2023 20:59:01,28.863,78.75,0,24.83,,
4468,05/30/2023 21:00:01,28.864,78.8,0,24.84,,
4469,05/30/2023 21:01:01,28.86,78.51,0,24.78,,
4470,05/30/2023 21:02:01,28.864,78.66,0,24.81,,
4471,05/30/2023 21:03:01,28.861,78.97,0,24.88,,
